Booking_ID,Booking_Date,Customer_ID,Customer_Name,Age,Gender,City,Travel_Type,Origin,Destination,Departure_Date,Return_Date,Passengers,Channel,Agent,Package_Type,Base_Price,Discount,Total_Amount,Payment_Mode,Booking_Status,Rating
BKG00806,2024-02-12,CUST8262,Customer_2274,23,Female,Chennai,Package,Chennai,Rishikesh,2024-03-05,2024-03-12,3,Online,BlueSky Travels,Luxury,6491,611,17640,Card,Completed,2.0
BKG00807,2024-09-14,CUST2422,Customer_407,46,Male,Bangalore,Round-trip,Bangalore,Shimla,2024-10-01,2024-10-10,4,Online,SaiRam Travels,None,6749,427,25288,Card,Completed,3.0
BKG00808,2024-12-09,CUST8450,Customer_2898,41,Male,Chennai,Round-trip,Chennai,Udaipur,2025-01-15,2025-01-24,2,Agent,Wagh Tours,Luxury,9847,1070,17554,UPI,Completed,1.0
BKG00809,2024-09-30,CUST1555,Customer_4940,60,Male,Chennai,Round-trip,Chennai,Udaipur,2024-10-28,2024-11-06,4,Offline,SaiRam Travels,None,8854,1493,29444,Cash,Completed,4.0
BKG00810,2024-04-02,CUST4867,Customer_2427,35,Female,Chennai,One-way,Chennai,Manali,2024-04-16,,2,Offline,SaiRam Travels,Budget,5803,279,11048,Netbanking,Completed,5.0
BKG00811,2024-11-04,CUST9067,Customer_993,51,Male,Hyderabad,One-way,Hyderabad,Manali,2024-12-04,,2,Online,BlueSky Travels,Budget,7560,1316,12488,Card,Completed,4.0
BKG00812,2025-02-26,CUST3523,Customer_3583,31,Female,Delhi,Package,Delhi,Jaipur,2025-04-20,2025-04-23,4,Agent,SaiRam Travels,Luxury,7609,1387,24888,Netbanking,Completed,4.0
BKG00813,2024-07-15,CUST7035,Customer_1619,28,Male,Ahmedabad,Round-trip,Ahmedabad,Udaipur,2024-08-24,2024-08-28,5,Offline,SaiRam Travels,Luxury,8598,365,41165,Card,Completed,3.0
BKG00814,2024-02-27,CUST3568,Customer_1139,35,Male,Pune,Package,Pune,Jaipur,2024-04-08,2024-04-17,5,Agent,BlueSky Travels,None,2233,792,7205,Cash,Completed,4.0
BKG00815,2024-10-07,CUST4110,Customer_2167,32,Female,Ahmedabad,Package,Ahmedabad,Agra,2024-10-23,2024-10-27,2,Agent,Wagh Tours,None,3214,323,5782,Cash,Completed,4.0
BKG00816,2024-07-31,CUST2658,Customer_4079,31,Male,Hyderabad,Round-trip,Hyderabad,Shimla,2024-09-02,2024-09-11,2,Online,Wagh Tours,Luxury,12578,1045,23066,Cash,Completed,1.0
BKG00817,2025-03-07,CUST4845,Customer_3691,57,Male,Delhi,Round-trip,Delhi,Udaipur,2025-04-20,2025-04-26,3,Offline,Sangitam Travels,Premium,5293,1281,12036,Cash,Cancelled,
BKG00818,2024-09-14,CUST1224,Customer_738,61,Male,Delhi,One-way,Delhi,Shimla,2024-11-08,,5,Online,SaiRam Travels,Budget,3888,622,16330,Cash,Completed,5.0
BKG00819,2025-02-06,CUST4551,Customer_510,57,Male,Ahmedabad,Round-trip,Ahmedabad,Kerala,2025-03-10,2025-03-16,1,Online,Sangitam Travels,Budget,13133,775,12358,Cash,Cancelled,
BKG00820,2024-04-07,CUST5232,Customer_2135,52,Female,Delhi,Round-trip,Delhi,Udaipur,2024-05-27,2024-06-04,5,Agent,Sangitam Travels,Luxury,13859,1304,62775,UPI,Completed,2.0
BKG00821,2024-10-28,CUST6127,Customer_807,60,Male,Kolkata,One-way,Kolkata,Rishikesh,2024-12-02,,1,Offline,BlueSky Travels,Premium,3325,37,3288,UPI,Completed,5.0
BKG00822,2024-08-06,CUST9539,Customer_1832,51,Female,Hyderabad,Round-trip,Hyderabad,Rishikesh,2024-09-07,2024-09-15,4,Agent,Sangitam Travels,None,3918,272,14584,Cash,Cancelled,
BKG00823,2024-12-31,CUST3355,Customer_1398,33,Male,Ahmedabad,One-way,Ahmedabad,Goa,2025-01-29,,1,Agent,SaiRam Travels,Luxury,3824,443,3381,UPI,Completed,5.0
BKG00824,2025-02-08,CUST2721,Customer_2826,23,Female,Bangalore,Round-trip,Bangalore,Rishikesh,2025-04-05,2025-04-09,1,Online,BlueSky Travels,Budget,2064,1299,765,Card,Completed,2.0
BKG00825,2025-01-03,CUST9424,Customer_2243,28,Male,Hyderabad,One-way,Hyderabad,Jaipur,2025-01-15,,2,Online,Wagh Tours,Budget,11112,688,20848,Netbanking,Completed,3.0
BKG00826,2025-03-21,CUST5725,Customer_4260,56,Male,Ahmedabad,Package,Ahmedabad,Udaipur,2025-05-13,2025-05-16,1,Agent,SaiRam Travels,Luxury,6151,117,6034,Netbanking,Completed,4.0
BKG00827,2024-10-17,CUST3892,Customer_1894,60,Male,Kolkata,Round-trip,Kolkata,Udaipur,2024-11-09,2024-11-14,4,Offline,SaiRam Travels,Luxury,5718,21,22788,Cash,Completed,1.0
BKG00828,2024-02-27,CUST6212,Customer_192,56,Female,Hyderabad,Package,Hyderabad,Rishikesh,2024-03-10,2024-03-18,3,Online,Sangitam Travels,None,6662,230,19296,Netbanking,Cancelled,
BKG00829,2024-08-27,CUST9281,Customer_2280,26,Female,Hyderabad,Package,Hyderabad,Shimla,2024-10-07,2024-10-10,5,Offline,Wagh Tours,Premium,14726,1398,66640,UPI,Completed,4.0
BKG00830,2024-05-24,CUST7273,Customer_2463,46,Male,Bangalore,Round-trip,Bangalore,Kerala,2024-07-13,2024-07-18,4,Agent,BlueSky Travels,Budget,5994,222,23088,Netbanking,Completed,1.0
BKG00831,2024-10-02,CUST2736,Customer_4040,49,Male,Pune,Package,Pune,Darjeeling,2024-11-19,2024-11-26,3,Offline,Wagh Tours,Premium,10856,1356,28500,Netbanking,Completed,5.0
BKG00832,2024-01-31,CUST2764,Customer_4459,22,Male,Bangalore,Round-trip,Bangalore,Shimla,2024-02-13,2024-02-18,3,Offline,Wagh Tours,Budget,7976,1394,19746,Cash,Completed,3.0
BKG00833,2024-03-02,CUST4620,Customer_3191,39,Female,Ahmedabad,Package,Ahmedabad,Ooty,2024-03-10,2024-03-12,4,Offline,Sangitam Travels,Budget,4650,1312,13352,UPI,Completed,2.0
BKG00834,2024-07-22,CUST9047,Customer_3310,44,Male,Hyderabad,Package,Hyderabad,Kerala,2024-09-08,2024-09-17,4,Agent,Wagh Tours,Budget,7481,1404,24308,Cash,Completed,3.0
BKG00835,2024-09-10,CUST4548,Customer_3186,37,Female,Delhi,Package,Delhi,Rishikesh,2024-09-26,2024-09-28,3,Agent,Sangitam Travels,Budget,4423,165,12774,UPI,Completed,5.0
BKG00836,2024-04-14,CUST7755,Customer_1626,48,Female,Ahmedabad,Package,Ahmedabad,Manali,2024-05-28,2024-06-02,4,Agent,BlueSky Travels,None,6598,912,22744,Netbanking,Completed,2.0
BKG00837,2024-06-24,CUST5491,Customer_3175,35,Female,Ahmedabad,Round-trip,Ahmedabad,Manali,2024-07-09,2024-07-18,2,Agent,SaiRam Travels,Luxury,10427,1450,17954,Card,Completed,2.0
BKG00838,2024-08-17,CUST9183,Customer_4278,22,Male,Delhi,Round-trip,Delhi,Udaipur,2024-09-04,2024-09-13,1,Agent,Sangitam Travels,Luxury,4803,1109,3694,Card,Completed,2.0
BKG00839,2024-07-02,CUST9795,Customer_582,37,Male,Hyderabad,Round-trip,Hyderabad,Udaipur,2024-07-07,2024-07-15,1,Agent,BlueSky Travels,Budget,5385,220,5165,Cash,Completed,3.0
BKG00840,2024-10-02,CUST3738,Customer_1358,56,Female,Mumbai,One-way,Mumbai,Ooty,2024-11-08,,2,Agent,Sangitam Travels,Budget,10353,1354,17998,Card,Completed,1.0
BKG00841,2024-10-13,CUST2963,Customer_2290,24,Female,Chennai,Round-trip,Chennai,Kerala,2024-12-10,2024-12-12,1,Agent,BlueSky Travels,Budget,12940,1018,11922,Cash,Completed,2.0
BKG00842,2024-04-22,CUST2067,Customer_4224,61,Male,Pune,Package,Pune,Shimla,2024-05-22,2024-05-24,3,Offline,BlueSky Travels,None,6607,44,19689,Netbanking,Completed,3.0
BKG00843,2024-11-13,CUST3362,Customer_2225,53,Female,Delhi,One-way,Delhi,Manali,2024-12-06,,2,Online,Sangitam Travels,Premium,10458,869,19178,UPI,Completed,1.0
BKG00844,2024-07-08,CUST1686,Customer_3362,53,Female,Ahmedabad,One-way,Ahmedabad,Manali,2024-08-14,,1,Online,SaiRam Travels,None,14007,871,13136,Cash,Completed,5.0
BKG00845,2024-02-09,CUST5418,Customer_2642,36,Female,Chennai,Round-trip,Chennai,Shimla,2024-03-27,2024-04-03,2,Agent,BlueSky Travels,Premium,4739,943,7592,Cash,Completed,1.0
BKG00846,2025-01-03,CUST1877,Customer_2871,18,Male,Mumbai,One-way,Mumbai,Jaipur,2025-02-21,,4,Agent,Sangitam Travels,Premium,13028,292,50944,Cash,Cancelled,
BKG00847,2024-11-06,CUST9728,Customer_2687,59,Male,Bangalore,One-way,Bangalore,Shimla,2024-11-23,,5,Offline,SaiRam Travels,Budget,4374,224,20750,UPI,Cancelled,
BKG00848,2024-10-06,CUST7154,Customer_3401,29,Female,Kolkata,One-way,Kolkata,Goa,2024-11-10,,4,Online,SaiRam Travels,Budget,3763,1243,10080,Netbanking,Cancelled,
BKG00849,2024-01-23,CUST5690,Customer_2277,56,Male,Hyderabad,One-way,Hyderabad,Goa,2024-02-16,,1,Offline,SaiRam Travels,Budget,11611,1313,10298,UPI,Completed,5.0
BKG00850,2024-05-07,CUST8869,Customer_2957,48,Male,Bangalore,Package,Bangalore,Shimla,2024-05-09,2024-05-17,1,Offline,SaiRam Travels,Budget,11761,195,11566,Card,Completed,2.0
BKG00851,2024-01-16,CUST8756,Customer_3665,38,Female,Chennai,One-way,Chennai,Udaipur,2024-02-29,,4,Agent,Sangitam Travels,Budget,5602,966,18544,UPI,Completed,5.0
BKG00852,2024-08-16,CUST8105,Customer_3369,28,Male,Bangalore,Round-trip,Bangalore,Jaipur,2024-09-09,2024-09-16,5,Online,SaiRam Travels,Budget,9705,614,45455,Card,Cancelled,
BKG00853,2024-12-28,CUST4740,Customer_359,19,Female,Chennai,One-way,Chennai,Agra,2025-01-16,,4,Offline,SaiRam Travels,Premium,3721,1349,9488,Cash,Completed,5.0
BKG00854,2024-03-01,CUST7941,Customer_2503,26,Female,Kolkata,Package,Kolkata,Jaipur,2024-03-26,2024-03-28,1,Online,Wagh Tours,Budget,12866,529,12337,Cash,Completed,3.0
BKG00855,2025-03-24,CUST9128,Customer_1076,20,Male,Ahmedabad,Package,Ahmedabad,Manali,2025-04-11,2025-04-13,3,Online,Wagh Tours,Luxury,14141,604,40611,Cash,Completed,2.0
BKG00856,2024-11-04,CUST7800,Customer_598,42,Male,Mumbai,Round-trip,Mumbai,Udaipur,2024-11-06,2024-11-14,5,Online,Wagh Tours,Luxury,14035,1029,65030,Netbanking,Completed,5.0
BKG00857,2024-04-27,CUST5086,Customer_666,56,Female,Ahmedabad,Package,Ahmedabad,Jaipur,2024-05-17,2024-05-19,4,Offline,BlueSky Travels,None,10340,1069,37084,Card,Completed,4.0
BKG00858,2025-02-16,CUST2755,Customer_520,41,Male,Ahmedabad,One-way,Ahmedabad,Udaipur,2025-02-19,,1,Online,Wagh Tours,Budget,12514,352,12162,Netbanking,Cancelled,
BKG00859,2024-03-26,CUST4273,Customer_4050,39,Female,Mumbai,One-way,Mumbai,Manali,2024-05-11,,1,Offline,Wagh Tours,Budget,9258,140,9118,Card,Completed,2.0
BKG00860,2024-03-17,CUST7554,Customer_4473,31,Male,Chennai,Round-trip,Chennai,Jaipur,2024-04-10,2024-04-14,3,Online,Wagh Tours,Budget,13582,1392,36570,Card,Completed,4.0
BKG00861,2024-06-04,CUST3986,Customer_401,57,Female,Ahmedabad,Package,Ahmedabad,Kerala,2024-07-23,2024-07-29,1,Agent,BlueSky Travels,None,10022,447,9575,Cash,Completed,1.0
BKG00862,2024-08-13,CUST2353,Customer_2411,23,Female,Kolkata,Package,Kolkata,Rishikesh,2024-09-18,2024-09-27,4,Offline,Sangitam Travels,None,12794,886,47632,UPI,Cancelled,
BKG00863,2024-07-04,CUST9940,Customer_805,23,Male,Hyderabad,Round-trip,Hyderabad,Rishikesh,2024-07-05,2024-07-12,2,Online,Sangitam Travels,Budget,7141,872,12538,UPI,Completed,5.0
BKG00864,2024-03-19,CUST8001,Customer_4040,41,Male,Mumbai,Package,Mumbai,Rishikesh,2024-05-06,2024-05-13,5,Online,Sangitam Travels,None,7061,1269,28960,Cash,Completed,1.0
BKG00865,2024-11-11,CUST9493,Customer_1978,29,Male,Hyderabad,Package,Hyderabad,Agra,2024-12-19,2024-12-23,4,Online,SaiRam Travels,None,5241,1009,16928,Netbanking,Completed,3.0
BKG00866,2024-10-18,CUST2587,Customer_1823,50,Male,Hyderabad,Round-trip,Hyderabad,Rishikesh,2024-10-31,2024-11-03,1,Agent,BlueSky Travels,Luxury,6409,183,6226,UPI,Completed,5.0
BKG00867,2024-09-22,CUST7843,Customer_2434,55,Male,Kolkata,Round-trip,Kolkata,Manali,2024-10-07,2024-10-11,3,Offline,BlueSky Travels,None,12654,197,37371,Netbanking,Cancelled,
BKG00868,2024-11-14,CUST6322,Customer_4724,45,Female,Pune,One-way,Pune,Goa,2024-11-24,,1,Agent,BlueSky Travels,Premium,11777,1009,10768,Netbanking,Completed,2.0
BKG00869,2024-03-22,CUST9791,Customer_514,57,Female,Delhi,Package,Delhi,Kerala,2024-04-11,2024-04-14,3,Offline,Wagh Tours,Budget,9833,838,26985,Netbanking,Completed,2.0
BKG00870,2024-05-12,CUST5864,Customer_2515,19,Female,Ahmedabad,One-way,Ahmedabad,Ooty,2024-06-02,,4,Agent,SaiRam Travels,None,9740,470,37080,Cash,Completed,4.0
BKG00871,2025-01-17,CUST1789,Customer_3476,35,Female,Kolkata,Package,Kolkata,Agra,2025-01-18,2025-01-25,1,Offline,BlueSky Travels,Luxury,14055,1293,12762,UPI,Cancelled,
BKG00872,2024-07-21,CUST9215,Customer_3004,48,Male,Pune,Round-trip,Pune,Shimla,2024-09-14,2024-09-20,5,Offline,SaiRam Travels,Luxury,4711,437,21370,Netbanking,Completed,1.0
BKG00873,2024-03-15,CUST1946,Customer_1187,60,Male,Kolkata,Round-trip,Kolkata,Udaipur,2024-04-13,2024-04-19,1,Offline,BlueSky Travels,Budget,12139,1308,10831,Card,Completed,4.0
BKG00874,2024-05-17,CUST4258,Customer_4812,64,Male,Bangalore,Package,Bangalore,Kerala,2024-06-28,2024-07-05,2,Online,SaiRam Travels,Luxury,3439,25,6828,UPI,Completed,5.0
BKG00875,2024-05-01,CUST1105,Customer_3202,34,Female,Delhi,Package,Delhi,Goa,2024-05-31,2024-06-09,4,Offline,SaiRam Travels,None,4138,1416,10888,Netbanking,Completed,1.0
BKG00876,2024-05-08,CUST7728,Customer_4436,36,Female,Hyderabad,Package,Hyderabad,Goa,2024-06-13,2024-06-18,5,Offline,SaiRam Travels,Luxury,9619,904,43575,Netbanking,Completed,2.0
BKG00877,2024-07-22,CUST1873,Customer_299,56,Female,Chennai,One-way,Chennai,Agra,2024-07-31,,3,Offline,SaiRam Travels,Premium,14925,238,44061,Cash,Completed,5.0
BKG00878,2024-09-28,CUST5992,Customer_371,54,Female,Chennai,Package,Chennai,Shimla,2024-11-06,2024-11-10,5,Offline,BlueSky Travels,None,5196,1360,19180,Card,Completed,5.0
BKG00879,2025-01-15,CUST1238,Customer_1106,60,Female,Mumbai,One-way,Mumbai,Ooty,2025-03-13,,2,Offline,BlueSky Travels,Budget,11719,36,23366,Cash,Completed,1.0
BKG00880,2025-02-05,CUST9023,Customer_3248,50,Female,Bangalore,Package,Bangalore,Agra,2025-04-04,2025-04-08,1,Online,SaiRam Travels,Luxury,4587,1016,3571,Cash,Cancelled,
BKG00881,2025-01-28,CUST1832,Customer_4693,26,Male,Ahmedabad,One-way,Ahmedabad,Darjeeling,2025-03-16,,3,Offline,SaiRam Travels,Luxury,2440,917,4569,Cash,Completed,4.0
BKG00882,2024-10-07,CUST4034,Customer_3689,23,Female,Chennai,Round-trip,Chennai,Jaipur,2024-12-01,2024-12-04,1,Offline,BlueSky Travels,None,4107,892,3215,Card,Completed,3.0
BKG00883,2024-07-06,CUST5677,Customer_4265,46,Male,Delhi,Round-trip,Delhi,Agra,2024-09-02,2024-09-09,4,Online,Wagh Tours,Luxury,7539,756,27132,Netbanking,Cancelled,
BKG00884,2024-06-02,CUST8727,Customer_4542,33,Male,Bangalore,Round-trip,Bangalore,Udaipur,2024-06-24,2024-06-29,3,Online,Sangitam Travels,Premium,6521,1124,16191,Cash,Completed,2.0
BKG00885,2024-01-10,CUST2129,Customer_1703,35,Female,Kolkata,One-way,Kolkata,Udaipur,2024-01-11,,5,Agent,Sangitam Travels,None,9232,899,41665,Cash,Completed,4.0
BKG00886,2024-05-17,CUST7523,Customer_4206,50,Female,Delhi,Package,Delhi,Kerala,2024-06-20,2024-06-28,5,Agent,Sangitam Travels,None,11481,1088,51965,Card,Completed,5.0
BKG00887,2024-03-20,CUST9974,Customer_540,48,Male,Delhi,One-way,Delhi,Jaipur,2024-04-12,,5,Online,BlueSky Travels,None,14906,1392,67570,Netbanking,Completed,3.0
BKG00888,2024-10-10,CUST6087,Customer_2147,48,Female,Kolkata,One-way,Kolkata,Goa,2024-10-27,,1,Online,BlueSky Travels,Premium,14809,519,14290,UPI,Completed,3.0
BKG00889,2025-03-09,CUST3756,Customer_1937,28,Female,Hyderabad,One-way,Hyderabad,Ooty,2025-03-29,,1,Agent,SaiRam Travels,None,9297,1316,7981,UPI,Completed,4.0
BKG00890,2024-02-23,CUST1889,Customer_793,20,Male,Mumbai,Package,Mumbai,Udaipur,2024-03-03,2024-03-10,4,Offline,SaiRam Travels,None,13721,801,51680,Cash,Cancelled,
BKG00891,2024-12-15,CUST4349,Customer_1778,19,Male,Kolkata,One-way,Kolkata,Shimla,2025-01-14,,2,Online,SaiRam Travels,Luxury,11759,1129,21260,Netbanking,Completed,1.0
BKG00892,2024-09-01,CUST1583,Customer_4528,30,Male,Bangalore,One-way,Bangalore,Agra,2024-09-16,,5,Offline,BlueSky Travels,None,9083,519,42820,Card,Cancelled,
BKG00893,2024-11-20,CUST4185,Customer_2195,64,Female,Bangalore,One-way,Bangalore,Shimla,2024-12-28,,3,Online,Sangitam Travels,Luxury,11354,628,32178,Netbanking,Completed,4.0
BKG00894,2024-10-03,CUST5945,Customer_2890,51,Female,Hyderabad,One-way,Hyderabad,Agra,2024-10-29,,1,Offline,BlueSky Travels,Budget,11069,1138,9931,Cash,Completed,4.0
BKG00895,2025-03-20,CUST3492,Customer_2756,43,Female,Ahmedabad,Round-trip,Ahmedabad,Jaipur,2025-05-06,2025-05-15,1,Online,BlueSky Travels,None,4322,508,3814,Cash,Completed,5.0
BKG00896,2024-11-26,CUST5047,Customer_3176,28,Female,Pune,One-way,Pune,Agra,2024-12-03,,2,Agent,SaiRam Travels,Premium,6663,1368,10590,Cash,Cancelled,
BKG00897,2024-01-26,CUST8593,Customer_681,53,Female,Hyderabad,Package,Hyderabad,Udaipur,2024-02-18,2024-02-26,5,Online,Sangitam Travels,None,10001,143,49290,Netbanking,Completed,5.0
BKG00898,2025-02-22,CUST9872,Customer_973,48,Male,Kolkata,Round-trip,Kolkata,Kerala,2025-03-15,2025-03-24,2,Online,Sangitam Travels,Luxury,12695,826,23738,Card,Completed,2.0
BKG00899,2024-08-17,CUST4167,Customer_2998,57,Male,Ahmedabad,Package,Ahmedabad,Udaipur,2024-10-14,2024-10-19,5,Offline,SaiRam Travels,Luxury,12344,329,60075,UPI,Completed,3.0
BKG00900,2025-01-16,CUST3185,Customer_4939,31,Female,Ahmedabad,Round-trip,Ahmedabad,Darjeeling,2025-02-23,2025-02-28,5,Agent,Wagh Tours,Budget,4511,449,20310,Card,Completed,1.0
BKG00901,2024-10-11,CUST6393,Customer_1294,51,Female,Mumbai,Round-trip,Mumbai,Udaipur,2024-11-29,2024-12-06,2,Agent,BlueSky Travels,None,5175,185,9980,UPI,Completed,1.0
BKG00902,2025-03-22,CUST9444,Customer_19,25,Male,Delhi,Package,Delhi,Rishikesh,2025-04-19,2025-04-28,3,Online,SaiRam Travels,None,10130,1259,26613,Card,Completed,1.0
BKG00903,2024-08-15,CUST6773,Customer_4595,26,Female,Chennai,One-way,Chennai,Agra,2024-09-14,,5,Online,Sangitam Travels,Premium,9844,1162,43410,Card,Cancelled,
BKG00904,2024-02-22,CUST4758,Customer_3182,28,Female,Chennai,Round-trip,Chennai,Rishikesh,2024-04-14,2024-04-23,4,Agent,Sangitam Travels,Luxury,13930,683,52988,Card,Completed,4.0
BKG00905,2024-02-17,CUST9627,Customer_4948,21,Female,Hyderabad,One-way,Hyderabad,Jaipur,2024-02-28,,5,Offline,BlueSky Travels,Premium,8524,1096,37140,Netbanking,Completed,1.0
BKG00906,2024-03-17,CUST9959,Customer_3686,59,Female,Bangalore,One-way,Bangalore,Goa,2024-03-30,,4,Agent,Sangitam Travels,Budget,4873,1298,14300,Netbanking,Completed,1.0
BKG00907,2024-03-17,CUST1244,Customer_2626,27,Male,Hyderabad,One-way,Hyderabad,Shimla,2024-04-08,,5,Offline,Wagh Tours,Luxury,9737,141,47980,Card,Completed,4.0
BKG00908,2024-05-22,CUST3399,Customer_4641,34,Male,Chennai,Package,Chennai,Shimla,2024-06-15,2024-06-22,5,Online,SaiRam Travels,None,13197,762,62175,Netbanking,Cancelled,
BKG00909,2024-05-23,CUST9234,Customer_2312,20,Female,Mumbai,Package,Mumbai,Jaipur,2024-06-04,2024-06-09,3,Online,Sangitam Travels,Luxury,7108,176,20796,Cash,Completed,3.0
BKG00910,2024-02-18,CUST8413,Customer_1313,47,Female,Kolkata,Round-trip,Kolkata,Shimla,2024-04-17,2024-04-22,2,Online,Sangitam Travels,Luxury,7374,603,13542,Card,Completed,1.0
BKG00911,2024-10-27,CUST3877,Customer_3271,32,Female,Delhi,One-way,Delhi,Darjeeling,2024-12-18,,2,Online,BlueSky Travels,Luxury,10749,63,21372,Card,Completed,1.0
BKG00912,2024-09-02,CUST1939,Customer_1611,46,Female,Bangalore,Package,Bangalore,Udaipur,2024-10-03,2024-10-10,1,Agent,Wagh Tours,Budget,11779,1111,10668,UPI,Completed,2.0
BKG00913,2024-05-29,CUST8187,Customer_33,25,Female,Delhi,Package,Delhi,Udaipur,2024-06-23,2024-06-30,1,Offline,Sangitam Travels,None,7985,824,7161,Netbanking,Completed,5.0
BKG00914,2024-12-10,CUST2543,Customer_272,62,Female,Mumbai,Package,Mumbai,Manali,2025-01-31,2025-02-06,1,Online,SaiRam Travels,Luxury,4709,1154,3555,Card,Completed,4.0
BKG00915,2024-07-28,CUST9529,Customer_10,56,Female,Chennai,Package,Chennai,Agra,2024-09-13,2024-09-15,3,Agent,SaiRam Travels,Budget,6890,970,17760,Cash,Completed,3.0
BKG00916,2024-02-26,CUST5366,Customer_1507,64,Female,Hyderabad,Package,Hyderabad,Darjeeling,2024-04-03,2024-04-11,4,Offline,Sangitam Travels,Budget,5229,328,19604,Card,Completed,2.0
BKG00917,2024-05-09,CUST8190,Customer_2327,38,Female,Delhi,Round-trip,Delhi,Ooty,2024-05-25,2024-05-27,5,Offline,Wagh Tours,Premium,13162,1075,60435,UPI,Completed,4.0
BKG00918,2024-07-11,CUST6310,Customer_3123,26,Female,Kolkata,Round-trip,Kolkata,Shimla,2024-07-24,2024-08-02,5,Online,BlueSky Travels,Budget,5790,1323,22335,Card,Cancelled,
BKG00919,2025-02-20,CUST5759,Customer_3492,58,Female,Hyderabad,Round-trip,Hyderabad,Udaipur,2025-03-02,2025-03-07,4,Offline,BlueSky Travels,Luxury,12237,1000,44948,Cash,Completed,3.0
BKG00920,2024-05-19,CUST9593,Customer_2654,61,Female,Delhi,Package,Delhi,Udaipur,2024-07-06,2024-07-12,4,Offline,Sangitam Travels,None,10459,1428,36124,UPI,Completed,1.0
BKG00921,2024-05-05,CUST7449,Customer_1726,42,Male,Delhi,One-way,Delhi,Goa,2024-06-09,,4,Online,SaiRam Travels,None,6784,1037,22988,Cash,Completed,1.0
BKG00922,2025-03-18,CUST9808,Customer_147,40,Male,Ahmedabad,One-way,Ahmedabad,Darjeeling,2025-03-27,,2,Offline,SaiRam Travels,None,8287,288,15998,Cash,Completed,1.0
BKG00923,2024-12-11,CUST2721,Customer_1424,32,Female,Ahmedabad,One-way,Ahmedabad,Rishikesh,2025-01-06,,4,Agent,Sangitam Travels,Budget,6559,269,25160,Cash,Completed,3.0
BKG00924,2024-03-12,CUST2306,Customer_2122,52,Male,Bangalore,One-way,Bangalore,Kerala,2024-04-04,,1,Online,BlueSky Travels,Premium,5399,987,4412,UPI,Completed,5.0
BKG00925,2024-12-27,CUST7236,Customer_1345,21,Male,Kolkata,One-way,Kolkata,Manali,2025-01-28,,1,Offline,SaiRam Travels,Luxury,12585,1126,11459,UPI,Completed,4.0
BKG00926,2024-07-25,CUST1780,Customer_1020,19,Female,Mumbai,Round-trip,Mumbai,Darjeeling,2024-08-13,2024-08-22,5,Agent,SaiRam Travels,Luxury,12839,10,64145,Card,Completed,2.0
BKG00927,2024-10-23,CUST4003,Customer_4681,45,Male,Mumbai,Package,Mumbai,Rishikesh,2024-10-24,2024-10-26,4,Agent,Wagh Tours,None,3789,988,11204,Cash,Completed,1.0
BKG00928,2024-03-10,CUST5299,Customer_1077,31,Male,Chennai,Package,Chennai,Goa,2024-04-23,2024-05-01,2,Agent,Wagh Tours,Luxury,13317,1299,24036,Card,Completed,2.0
BKG00929,2024-04-14,CUST8433,Customer_3568,56,Male,Pune,Round-trip,Pune,Kerala,2024-05-12,2024-05-19,5,Online,SaiRam Travels,None,13330,298,65160,UPI,Completed,4.0
BKG00930,2024-04-10,CUST7475,Customer_1775,26,Female,Hyderabad,One-way,Hyderabad,Shimla,2024-05-19,,2,Offline,SaiRam Travels,Budget,10283,446,19674,Card,Completed,4.0
BKG00931,2025-02-11,CUST5537,Customer_1246,50,Male,Kolkata,Round-trip,Kolkata,Darjeeling,2025-02-27,2025-03-06,1,Agent,Sangitam Travels,Budget,14856,1009,13847,Cash,Cancelled,
BKG00932,2024-11-22,CUST3801,Customer_30,56,Female,Kolkata,Package,Kolkata,Kerala,2024-12-15,2024-12-24,2,Agent,Sangitam Travels,Luxury,2364,904,2920,UPI,Completed,3.0
BKG00933,2024-10-17,CUST9160,Customer_2837,48,Female,Bangalore,Round-trip,Bangalore,Rishikesh,2024-12-08,2024-12-11,1,Offline,Wagh Tours,Luxury,3186,1119,2067,Netbanking,Completed,5.0
BKG00934,2024-12-18,CUST7943,Customer_4508,48,Male,Kolkata,Package,Kolkata,Udaipur,2025-01-08,2025-01-15,2,Online,Wagh Tours,None,6287,590,11394,UPI,Completed,3.0
BKG00935,2025-01-16,CUST7533,Customer_244,26,Male,Chennai,Package,Chennai,Rishikesh,2025-02-22,2025-02-27,2,Online,Sangitam Travels,None,13173,1233,23880,UPI,Completed,3.0
BKG00936,2024-03-13,CUST3015,Customer_1659,23,Female,Ahmedabad,One-way,Ahmedabad,Darjeeling,2024-03-27,,4,Offline,BlueSky Travels,Premium,3879,1276,10412,Card,Completed,4.0
BKG00937,2024-02-20,CUST9978,Customer_149,44,Female,Bangalore,Round-trip,Bangalore,Ooty,2024-04-18,2024-04-22,2,Offline,SaiRam Travels,Budget,5756,1179,9154,UPI,Completed,2.0
BKG00938,2024-12-21,CUST6392,Customer_1604,61,Male,Kolkata,One-way,Kolkata,Darjeeling,2025-02-04,,5,Offline,BlueSky Travels,Luxury,6218,1372,24230,Cash,Completed,1.0
BKG00939,2024-11-18,CUST4182,Customer_2818,42,Male,Pune,Package,Pune,Manali,2025-01-06,2025-01-13,2,Agent,Wagh Tours,Premium,10903,1122,19562,Card,Completed,2.0
